Sample_Number,DAT,time,fan,co2,heater,window1,window2,curtain1,curtain2,curtain3,side_curtain,in_temp,in_hum,in_co2,out_temp,out_hum,solar_rad,wind_speed,wind_direction,rain_sensor,crown_diameter,petiole_length,leaf_count,leaf_length,leaf_width,fruit_count,plant_height,flower_count,numbers of plant
184,101,19:40:00,1,0,0,0,0,0,70,100,100,11.75,85.47,573.27,-1.1,64.45,1.06,1.44,260.7,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,19:50:00,1,0,0,0,0,0,70,100,100,11.66,89.7,557.51,-1.19,65.11,1.04,1.06,261.35,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,20:00:00,1,0,0,0,0,0,70,40,50,11.58,93.93,541.74,-1.28,66.1,0.8,1.13,268,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,20:10:00,1,0,0,0,0,0,70,0,50,11.74,90.63,557.51,-1.35,66.75,0.4,1.27,281.25,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,20:20:00,1,0,0,0,0,0,70,0,50,11.9,87.33,573.27,-1.44,66.88,0.52,1.54,287.7,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,20:30:00,1,0,0,0,0,0,70,0,50,12.07,84.03,589.04,-1.51,66.34,1.3,1.53,237.95,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,20:40:00,1,0,0,0,0,0,70,0,50,11.74,87.42,578.17,-1.6,65.38,0.92,1.3,234.75,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,20:50:00,1,0,0,0,0,0,70,0,50,11.42,90.81,567.31,-1.7,64.83,0.66,1.27,270.5,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,21:00:00,1,0,0,0,0,0,70,0,50,11.1,94.2,556.44,-1.8,65.06,1.82,1.58,254.25,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,21:10:00,1,0,0,0,0,0,70,0,50,11.3,91.29,567.31,-1.85,65.68,1.58,1.81,253.05,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,21:20:00,1,0,0,0,0,0,70,0,50,11.5,88.38,578.17,-1.84,66.4,0.29,1.58,229.94,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,21:30:00,1,0,0,0,0,0,70,0,50,11.7,85.47,589.04,-1.81,66.72,0.28,1.81,224.44,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,21:40:00,1,0,0,0,0,0,70,0,50,11.44,88.54,586.15,-1.83,66.84,0.42,2.11,248.3,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,21:50:00,1,0,0,0,0,0,70,0,50,11.17,91.62,583.27,-1.89,66.98,0.43,2.17,253.3,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,22:00:00,1,0,0,0,0,0,70,0,50,10.91,94.7,580.38,-1.98,67.24,0.68,1.98,255.25,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,22:10:00,1,0,0,0,0,0,70,60,50,11.04,91.58,583.27,-2.17,67.22,0.55,1.68,262.65,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,22:20:00,1,0,0,0,0,0,70,70,50,11.17,88.45,586.15,-2.4,66.42,0.3,1.43,261.9,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,22:30:00,1,0,0,0,0,0,70,70,50,11.3,85.33,589.04,-2.52,65.42,0.43,1.42,251.15,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,22:40:00,1,0,0,0,0,0,70,70,50,11.06,88.24,596.68,-2.55,64.39,1.04,1.48,238.4,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,22:50:00,1,0,0,0,0,0,70,70,50,10.81,91.14,604.31,-2.61,63.7,1.16,1.2,254.45,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,23:00:00,1,0,0,0,0,0,70,70,50,10.57,94.04,611.95,-2.7,64.1,1.05,1.08,287.05,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,23:10:00,1,0,0,0,0,0,70,70,50,10.74,91.05,604.31,-2.79,64.68,0.8,1.16,243.25,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,23:20:00,1,0,0,0,0,0,70,70,50,10.9,88.06,596.68,-2.88,64.61,1.3,1.06,236.9,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,23:30:00,1,0,0,0,0,0,70,70,50,11.07,85.07,589.04,-2.93,64.28,1.59,0.96,261.84,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,23:40:00,1,0,0,0,0,0,70,70,50,10.71,87.82,585.59,-3,63.74,0.72,1.16,258.29,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
184,101,23:50:00,1,0,0,0,0,0,70,70,50,10.36,90.58,582.15,-3.07,63.19,0.68,1.36,276.2,0,1.98,17.3,7,10.6,9.1,5,28.1,5,500
185,102,0:00:00,0,0,0,0,0,0,70,70,50,10.01,93.34,578.71,-3.06,62.97,0.8,1.2,263.85,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,0:10:00,0,0,0,0,0,0,70,70,50,10.31,90.56,582.15,-3.06,63.14,0.42,0.76,254.5,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,0:20:00,0,0,0,0,0,0,70,70,50,10.6,87.78,585.59,-3.14,63.32,0.16,0.49,261.55,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,0:30:00,0,0,0,0,0,0,70,70,50,10.9,85,589.04,-3.21,63.18,1.32,0.7,256.75,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,0:40:00,0,0,0,0,0,0,70,70,50,10.6,87.8,591.38,-3.26,62.73,1.82,1.01,271.5,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,0:50:00,0,0,0,0,0,0,70,70,50,10.3,90.6,593.72,-3.32,61.95,0.92,0.98,281.65,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,1:00:00,1,0,0,0,0,0,70,70,0,10,93.4,596.06,-3.35,61.18,1.28,1,282.15,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,1:10:00,0,0,0,0,0,0,70,70,50,10.24,90.6,593.72,-3.38,60.52,1.6,1.15,285.35,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,1:20:00,0,0,0,0,0,0,70,70,50,10.49,87.8,591.38,-3.4,59.67,1.74,1.32,282.9,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,1:30:00,0,0,0,0,0,0,70,70,50,10.73,85,589.04,-3.4,59.04,1.43,1.08,283.3,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,1:40:00,0,0,0,0,0,0,70,70,50,10.5,87.81,595.71,-3.49,59.02,0.68,0.83,242.55,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,1:50:00,0,0,0,0,0,0,70,70,50,10.27,90.62,602.39,-3.62,59.36,0.8,0.48,241.5,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,2:00:00,0,0,0,0,0,0,70,70,50,10.04,93.43,609.06,-3.7,59.5,0.97,0.23,272.29,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,2:10:00,0,0,0,0,0,0,70,70,50,10.24,90.66,602.39,-3.74,59.4,1.34,0.23,233.2,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,2:20:00,0,0,0,0,0,0,70,70,50,10.43,87.9,595.71,-3.78,59.26,0.78,0.12,218,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,2:30:00,0,0,0,0,0,0,70,70,50,10.63,85.13,589.04,-3.82,58.86,0.54,0.11,222.6,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,2:40:00,0,0,0,0,0,0,70,70,50,10.49,87.67,596.97,-3.78,58.36,0.68,0.14,236.35,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,2:50:00,0,0,0,0,0,0,70,70,50,10.34,90.21,604.89,-3.72,57.85,0.3,0.3,262.5,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,3:00:00,0,0,0,0,0,0,70,70,50,10.2,92.75,612.82,-3.73,57.54,0.45,0.42,266.72,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,3:10:00,0,0,0,0,0,0,70,70,50,10.37,90.27,604.89,-3.75,57.28,0.58,0.44,264.22,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,3:20:00,0,0,0,0,0,0,70,70,50,10.53,87.78,596.97,-3.74,56.86,1.69,0.42,236.35,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,3:30:00,0,0,0,0,0,0,70,70,50,10.7,85.3,589.04,-3.78,56.63,2.19,0.46,240.05,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,3:40:00,0,0,0,0,0,0,70,70,50,10.46,87.96,602.45,-3.82,56.02,1.44,0.44,257.45,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,3:50:00,0,0,0,0,0,0,70,70,50,10.22,90.62,615.86,-3.82,55.16,1.1,0.43,214.14,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,4:00:00,0,0,0,0,0,0,70,70,0,9.98,93.28,629.27,-3.86,54.78,0.83,0.4,215.89,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,4:10:00,0,0,0,0,0,0,70,70,50,10.13,90.61,615.86,-3.9,54.48,0.78,0.36,242.15,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,4:20:00,0,0,0,0,0,0,70,70,50,10.28,87.94,602.45,-3.96,54.75,2.06,0.32,245.2,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,4:30:00,0,0,0,0,0,0,70,70,50,10.43,85.27,589.04,-4.08,56.08,3.32,0.11,256,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,4:40:00,0,0,0,0,0,0,70,70,50,10.24,87.98,602.97,-4.28,57.45,2.82,0.02,233.55,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,4:50:00,0,0,0,0,0,0,70,70,50,10.05,90.69,616.91,-4.31,57.52,1.68,0.08,210.3,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,5:00:00,0,0,1,0,0,0,70,70,0,9.86,93.41,630.84,-4.29,56.91,1.39,0.12,219.09,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,5:10:00,0,0,1,0,0,0,70,70,50,10.2,91.24,616.91,-4.32,56.52,1,0.18,234.69,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,5:20:00,0,0,1,0,0,0,70,70,50,10.55,89.07,602.97,-4.29,55.44,0.41,0.22,250,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,5:30:00,1,0,1,0,0,0,70,70,50,10.9,86.9,589.04,-4.36,55.1,0.66,0.1,164.55,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,5:40:00,1,0,1,0,0,0,70,70,50,10.66,88.92,605.22,-4.5,56.36,0.78,0.05,112.15,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,5:50:00,1,0,1,0,0,0,70,70,50,10.42,90.94,621.39,-4.72,57.78,1.28,0.02,167.4,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,6:00:00,1,0,1,0,0,0,70,70,50,10.17,92.96,637.57,-4.84,57.97,1.16,0,170.75,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,6:10:00,1,0,1,0,0,0,70,70,50,10.56,91.16,621.39,-4.81,56.89,0.81,0,146.15,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,6:20:00,1,0,1,0,0,0,70,70,50,10.95,89.36,605.22,-4.63,54.98,0.69,0.15,198.25,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,6:30:00,1,0,1,0,0,0,70,70,50,11.33,87.57,589.04,-4.43,52.47,0.55,0.23,271.8,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,6:40:00,1,0,1,0,0,0,70,70,50,10.93,89.24,609.76,-4.47,51.59,0.7,0.08,281.22,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,6:50:00,1,0,1,0,0,0,70,70,50,10.53,90.91,630.48,-4.54,51.52,1.2,0.03,280.02,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,7:00:00,1,0,1,0,0,0,70,70,100,10.13,92.58,651.19,-4.53,51.23,2.19,0.06,275.55,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,7:10:00,1,0,1,0,0,0,70,70,100,10.47,90.82,630.48,-4.69,53.17,1.81,0.08,186.45,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,7:20:00,1,0,1,0,0,0,70,70,100,10.8,89.06,609.76,-4.98,56.88,1.68,0.12,89.65,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,7:30:00,1,0,1,0,0,0,70,70,100,11.13,87.3,589.04,-5.21,59.48,3.72,0.06,79,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,7:40:00,1,0,1,0,0,0,70,70,100,11.02,88.71,621.42,-5.32,60.58,8.09,0.04,81.85,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,7:50:00,1,0,1,0,0,0,70,70,100,10.91,90.11,653.81,-5.39,60.5,15.18,0.2,71.81,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,8:00:00,1,0,1,0,0,0,70,70,100,10.79,91.52,686.19,-5.33,60.04,31.18,0.4,65.26,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,8:10:00,1,0,1,0,0,0,70,70,100,11.19,89.94,653.81,-5.06,59.5,56.72,0.45,66.95,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,8:20:00,1,0,1,0,0,0,70,70,100,11.6,88.35,621.42,-4.67,58.21,81.98,0.24,57.45,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,8:30:00,1,0,1,0,0,0,70,70,50,12,86.77,589.04,-4.08,55.92,104.1,0.2,63,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,8:40:00,1,0,1,0,0,0,70,70,50,12.01,88.08,607.95,-3.4,53.62,127.1,0.28,85.6,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,8:50:00,1,0,1,0,0,0,70,70,50,12.02,89.4,626.86,-2.96,52.02,151.8,0.13,86.8,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,9:00:00,1,0,1,0,0,0,70,70,50,12.04,90.72,645.77,-2.38,49.91,177.3,0.02,84.9,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,9:10:00,1,0,1,0,0,0,70,100,50,12.94,88.15,626.86,-1.94,47.52,200.72,0.18,124.85,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,9:20:00,1,0,0,0,0,0,70,100,50,13.83,85.57,607.95,-1.94,45.86,222.35,0.3,194.5,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,9:30:00,1,0,0,0,0,0,70,100,50,14.73,83,589.04,-1.8,44.31,244.1,0.35,242.65,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,9:40:00,1,0,0,0,0,0,70,100,50,15.37,83.76,594.03,-1.36,42.78,269.23,0.42,236.8,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,9:50:00,1,0,0,0,0,0,70,100,50,16,84.51,599.03,-0.74,41.26,292.23,0.36,183.65,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,10:00:00,1,0,0,0,0,0,70,100,50,16.63,85.27,604.02,-0.32,40.04,294.23,0.31,183.65,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,10:10:00,1,0,0,0,0,0,70,100,50,18.35,82.83,599.03,-0.84,41.04,274.94,0.89,253.36,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,10:20:00,1,0,0,0,0,0,70,100,50,20.08,80.38,594.03,-0.8,41.32,268.44,1.23,221.32,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,10:30:00,1,0,0,0,0,0,70,100,50,21.8,77.93,589.04,-0.07,40.37,185.1,0.87,202.15,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,10:40:00,0,0,0,0,0,0,70,100,50,21.5,78.32,571.69,-0.03,40.61,106.85,0.74,258.25,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,10:50:00,0,0,0,0,0,0,70,100,50,21.2,78.71,554.34,-0.09,41.22,142.72,0.68,270.45,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,11:00:00,1,0,0,0,0,0,70,100,50,20.9,79.1,536.99,-0.25,42.37,177.78,0.75,278.76,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,11:10:00,0,0,0,0,0,0,10,100,50,23.63,73.57,554.34,0.01,42.87,183.03,0.76,279.36,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,11:20:00,0,0,0,50,50,0,0,100,50,26.37,68.03,571.69,0.2,42.59,182.48,1,263.4,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,11:30:00,0,0,0,80,80,0,0,100,50,29.1,62.5,589.04,0.3,42.41,212.6,1.23,269.35,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,11:40:00,0,0,0,50,50,0,0,100,50,27.07,66.62,548.49,0.38,42.8,254.1,1.42,271,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,11:50:00,0,0,0,50,50,0,0,100,50,25.04,70.74,507.95,0.23,43.67,266.98,1.49,252.4,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,12:00:00,0,0,0,0,0,0,0,100,50,23.02,74.86,467.4,0.15,44.14,240.06,1.42,261.43,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,12:10:00,0,0,0,50,50,0,0,100,50,25.08,66.28,507.95,0.52,43.9,318.44,1.31,289.18,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,12:20:00,0,0,0,50,50,50,0,100,50,27.14,57.71,548.49,1.34,42,457.48,1.22,273,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,12:30:00,0,0,0,80,80,50,0,100,50,29.2,49.13,589.04,1.77,40.68,500.85,1.29,243.45,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,12:40:00,0,0,0,50,50,50,0,100,50,27.46,57.08,550.94,1.95,40.64,495.72,1.21,270.8,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,12:50:00,0,0,0,50,50,0,0,100,50,25.72,65.03,512.84,2.11,40.22,437.6,1.24,285.6,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,13:00:00,0,0,0,0,0,0,0,100,50,23.98,72.99,474.74,1.63,41.36,325.35,1.36,292.15,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,13:10:00,0,0,0,50,50,0,0,100,50,25.13,62.9,512.84,0.68,43.53,233.85,1.45,301.06,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,13:20:00,0,0,0,50,50,0,0,100,50,26.28,52.82,550.94,0.84,43.96,255.48,1.02,285.21,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,13:30:00,0,0,0,50,50,50,0,100,50,27.43,42.73,589.04,1.37,43.62,320.35,0.99,254.95,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,13:40:00,0,0,0,50,50,0,0,100,50,26.11,52.79,551.25,1.7,43.16,357.1,1.17,228.65,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,13:50:00,0,0,0,0,0,0,0,100,50,24.78,62.85,513.47,2.04,42.42,380.72,0.87,226.75,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,14:00:00,0,0,0,0,0,0,0,100,50,23.45,72.9,475.68,2.06,42.42,321.98,0.61,233.6,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,14:10:00,0,0,0,0,0,0,0,100,50,24.04,63.98,513.47,2.17,42.36,248.73,0.44,258.1,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,14:20:00,0,0,0,0,0,0,0,100,50,24.62,55.06,551.25,2.11,42.65,257.3,0.6,268.01,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,14:30:00,0,0,0,50,50,0,0,100,50,25.2,46.13,589.04,1.64,44.11,244.67,1.08,273.81,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,14:40:00,0,0,0,0,0,0,0,100,50,24,56.25,546.05,1.46,45.2,211.72,1.02,281.8,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,14:50:00,0,0,0,0,0,0,0,100,50,22.8,66.36,503.06,1.86,44.84,234.85,0.86,271.6,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,15:00:00,0,0,0,0,0,0,0,100,50,21.6,76.47,460.06,2.11,44.1,234.98,0.9,268.25,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,15:10:00,0,0,0,0,0,0,0,100,50,22.01,68.18,503.06,2.18,43.84,212.72,0.64,272.2,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,15:20:00,1,0,0,0,0,0,0,100,50,22.42,59.89,546.05,1.84,45.14,221.1,1.14,245.67,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,15:30:00,1,0,0,0,0,0,0,100,50,22.83,51.6,589.04,1.51,47.09,211.22,1.2,222.67,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,15:40:00,1,0,0,0,0,0,0,100,50,21.33,62.61,555.72,2.02,46.92,190.35,0.62,241.4,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,15:50:00,1,0,0,0,0,0,0,100,50,19.84,73.61,522.4,2.08,46.68,175.35,0.86,232.1,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,16:00:00,1,0,0,0,0,0,0,100,50,18.34,84.62,489.08,1.58,47.86,123.98,0.76,251.55,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,16:10:00,1,0,0,0,0,0,0,100,50,17.78,77.51,522.4,1.42,48.88,75.6,0.27,303.85,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,16:20:00,1,0,0,0,0,0,0,100,50,17.22,70.41,555.72,1.22,49.67,69.1,0.33,316.3,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,16:30:00,1,0,0,0,0,0,0,100,50,16.67,63.3,589.04,0.92,50.58,55.6,0.48,293.75,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,16:40:00,1,0,0,0,0,0,0,100,50,16.04,72.52,553.51,0.75,51.34,30.18,0.4,256.01,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,16:50:00,1,0,0,0,0,0,0,100,100,15.42,81.74,517.99,0.66,52.03,13.56,0.36,265.51,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,17:00:00,1,0,0,0,0,0,0,100,100,14.8,90.96,482.46,0.61,52.59,5.46,0.37,266.65,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,17:10:00,1,0,0,0,0,0,0,100,100,14.19,85.16,517.99,0.72,52.82,1.82,0.18,249.3,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,17:20:00,1,0,0,0,0,0,0,100,50,13.58,79.37,553.51,0.63,53.72,0.56,0.32,252.6,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,17:30:00,1,0,0,0,0,0,0,100,50,12.97,73.57,589.04,0.38,55.62,0.92,0.54,224.3,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,17:40:00,1,0,0,0,0,0,0,100,100,13.08,80.27,561.99,0.24,57.32,0.94,0.51,149.3,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,17:50:00,1,0,0,0,0,0,0,100,100,13.19,86.98,534.93,0.12,58.82,0.68,0.47,192.45,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,18:00:00,1,0,0,0,0,0,60,100,100,13.3,93.69,507.88,-0.06,60.88,1.4,0.57,265.51,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,18:10:00,1,0,0,0,0,0,70,100,100,12.96,88.55,534.93,-0.22,62.66,1.54,0.51,280.46,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,18:20:00,1,0,0,0,0,0,70,100,100,12.61,83.41,561.99,-0.32,63.66,1.06,0.26,312.4,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,18:30:00,1,0,0,0,0,0,70,100,50,12.27,78.27,589.04,-0.49,65.31,1.05,0.23,302.95,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,18:40:00,1,0,0,0,0,0,70,100,100,12.41,83.67,565.18,-0.71,67.52,0.93,0.28,297.65,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,18:50:00,1,0,0,0,0,0,70,100,100,12.55,89.08,541.32,-0.84,69.34,0.55,0.18,279.45,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,19:00:00,1,0,0,0,0,0,70,100,100,12.69,94.48,517.46,-0.9,70.46,0.3,0.08,257.92,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,19:10:00,1,0,0,0,0,0,70,100,100,12.58,90.89,541.32,-0.9,70.9,0.3,0.12,271.92,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,19:20:00,1,0,0,0,0,0,70,100,100,12.47,87.29,565.18,-0.88,71.3,1.17,0.22,295.25,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,19:30:00,1,0,0,0,0,0,70,100,100,12.37,83.7,589.04,-0.86,71.63,1.3,0.38,308.4,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,19:40:00,1,0,0,0,0,0,70,100,100,12.42,87.4,567.47,-0.82,71.83,1.3,0.27,288.35,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,19:50:00,1,0,0,0,0,0,70,100,100,12.47,91.11,545.9,-0.8,72.08,1.18,0.14,269.6,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,20:00:00,1,0,0,0,0,0,70,40,50,12.52,94.81,524.33,-0.76,72.06,0.92,0.11,263.65,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,20:10:00,1,0,0,0,0,0,70,0,50,12.58,91.77,545.9,-0.75,71.48,0.79,0.22,253.85,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,20:20:00,1,0,0,0,0,0,70,0,50,12.64,88.74,567.47,-0.73,70.96,0.41,0.4,250.75,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,20:30:00,1,0,0,0,0,0,70,0,50,12.7,85.7,589.04,-0.67,70.84,0.84,0.48,261.06,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,20:40:00,1,0,0,0,0,0,70,0,50,12.54,88.77,571.65,-0.95,73.68,0.6,0.74,268.56,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,20:50:00,1,0,0,0,0,0,70,0,50,12.37,91.84,554.26,-1.34,79.08,0.67,0.76,278.25,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
185,102,21:00:00,1,0,0,0,0,0,70,0,50,12.21,94.91,536.87,-1.58,83.02,0.54,0.43,279,0,1.98,17.3,7,10.6,9.1,4,28.1,4,500
